id,label,image_date,image_id,direction
45406,Grassland,2017-04-15,3847868385289748,right
45406,Grassland,2017-04-15,203174584950269,left
45406,Grassland,2017-04-15,375479670413552,right
45406,Grassland,2017-04-15,461452638480594,right
12646,Grassland,2017-10-15,2614298192049499,left
12646,Grassland,2017-10-15,485830709335426,left
12646,Grassland,2017-10-15,1892049250962319,left
3740,Grassland,2017-10-15,2614298192049499,right
3740,Grassland,2017-10-15,498987554751190,right
3740,Grassland,2017-10-15,485830709335426,right
3740,Grassland,2017-10-15,1892049250962319,right
41893,Grassland,2017-04-15,297646245102508,right
41893,Grassland,2017-04-15,511456086707632,left
20542,Grassland,2017-04-15,171636384754437,left
20542,Grassland,2017-04-15,380297523150519,right
20542,Grassland,2017-04-15,217780229791641,left
20542,Grassland,2017-04-15,241056541140567,right
20542,Grassland,2017-04-15,1173685573099721,left
20542,Grassland,2017-04-15,298774461859080,right
20542,Grassland,2017-04-15,267234571791307,left
20542,Grassland,2017-04-15,334233074792631,left
20542,Grassland,2017-04-15,2573442762958142,left
20542,Grassland,2017-04-15,2283724091757855,left
20542,Grassland,2017-04-15,304913617812546,right
20542,Grassland,2017-04-15,534569277949046,right
20542,Grassland,2017-04-15,4051692268223911,right
20542,Grassland,2017-04-15,304668281034275,left
45405,Grassland,2017-04-15,301891781513240,right
45405,Grassland,2017-04-15,2982916115262556,left
45405,Grassland,2017-04-15,364774511627260,right
45405,Grassland,2017-04-15,534383097554185,left
45405,Grassland,2017-04-15,461653361608351,right
45405,Grassland,2017-04-15,468486247572571,left
45405,Grassland,2017-04-15,505237560611245,right
45405,Grassland,2017-04-15,483458346415258,left
45405,Grassland,2017-04-15,170400851631966,right
3245,Maize,2017-06-02,2857636164564406,left
26084,Grassland,2017-04-15,115269193940432,right
26084,Grassland,2017-04-15,520474998970439,left
26084,Grassland,2017-04-15,206145381058538,left
26084,Grassland,2017-04-15,632864634336714,left
26084,Grassland,2017-04-15,213776826920143,right
26084,Grassland,2017-04-15,170459564980450,right
26084,Grassland,2017-04-15,262222775637085,right
26084,Grassland,2017-04-15,207943654260295,right
26084,Grassland,2017-04-15,2918696138444737,left
26084,Grassland,2017-04-15,325630558916218,left
26084,Grassland,2017-04-15,4011545548912310,right
26084,Grassland,2017-04-15,473001460571792,left
31980,Grassland,2017-04-15,1040142946755022,left
31980,Grassland,2017-04-15,492319578781856,right
31980,Grassland,2017-04-15,2858056054433729,right
49915,Grassland,2017-06-02,1210238989406240,left
49915,Grassland,2017-06-02,317339596453454,left
49915,Grassland,2017-06-02,1296114974116987,left
49915,Grassland,2017-06-02,515249476152999,right
44805,Grassland,2017-06-02,1210238989406240,right
44805,Grassland,2017-06-02,317339596453454,right
44805,Grassland,2017-06-02,1296114974116987,right
44805,Grassland,2017-06-02,217038559870551,left
44805,Grassland,2017-06-02,515249476152999,left
44805,Grassland,2017-06-02,322046565947622,left
12247,Grassland,2017-04-15,484916456270398,left
12247,Grassland,2017-04-15,527651241946959,right
12247,Grassland,2017-04-15,305254671036334,left
12247,Grassland,2017-04-15,572640297043811,left
12247,Grassland,2017-04-15,507256707303778,right
12247,Grassland,2017-04-15,286809523089369,right
39073,Grassland,2017-04-15,508694180301669,right
39073,Grassland,2017-04-15,499817254503275,left
5101,Grassland,2017-04-15,463535834930721,left
30498,Grassland,2017-04-15,217780229791641,right
30498,Grassland,2017-04-15,241056541140567,left
30498,Grassland,2017-04-15,1173685573099721,right
30498,Grassland,2017-10-15,473058927296859,left
30498,Grassland,2017-04-15,298774461859080,left
30498,Grassland,2017-10-15,285730346559255,left
30498,Grassland,2017-04-15,304668281034275,right
40319,Grassland,2017-04-15,2876910872573287,left
40319,Grassland,2017-04-15,372800760683526,right
40319,Grassland,2017-04-15,298505738442958,left
40319,Grassland,2017-04-15,525092968497449,left
40319,Grassland,2017-04-15,363290838450299,right
3243,Maize,2017-10-15,305510257648312,right
3243,Maize,2017-10-15,377146966949742,right
3243,Maize,2017-10-15,473058927296859,right
3243,Maize,2017-10-15,285730346559255,right
3243,Maize,2017-10-15,217378536521540,right
3243,Maize,2017-10-15,1127543014393698,right
3243,Maize,2017-10-15,4238445429510066,right
10575,Grassland,2017-04-15,269494748193492,right
10575,Grassland,2017-04-15,317165929755759,right
10575,Grassland,2017-04-15,297616881850198,left
10575,Grassland,2017-04-15,453275325958285,left
10575,Grassland,2017-04-15,502846544405328,right
10575,Grassland,2017-04-15,280554867050815,left
10575,Grassland,2017-04-15,434197447658326,right
10575,Grassland,2017-04-15,603457143961598,left
10575,Grassland,2017-04-15,280950203690512,right
45395,Grassland,2017-04-15,198572545244464,right
45395,Grassland,2017-04-15,491696612244868,left
45395,Grassland,2017-04-15,168679925047038,right
31975,Maize,2017-06-02,217038559870551,right
31975,Maize,2017-06-02,322046565947622,right
29780,Grassland,2017-10-15,1127543014393698,left
29780,Grassland,2017-04-15,304913617812546,left
17352,Grassland,2017-06-02,511669676654553,right
17352,Grassland,2017-06-02,133621318788197,right
17352,Grassland,2017-06-02,1217186145380831,right
17352,Grassland,2017-06-02,288402332976538,right
17352,Grassland,2017-06-02,462404245018514,left
52661,Grassland,2017-08-21,294385559067180,right
52661,Grassland,2017-08-21,620767352217259,right
52661,Grassland,2017-08-21,284016146715029,right
52661,Grassland,2017-08-21,273698717736993,right
11366,Maize,2017-08-21,3077890355764641,left
11366,Maize,2017-08-21,1004629766608345,left
11366,Maize,2017-08-21,481139309880321,left
11366,Maize,2017-08-21,189380802925727,left
11366,Maize,2017-08-21,291488102519861,left
11366,Maize,2017-08-21,208950564151965,left
11366,Maize,2017-08-21,468008060959119,left
11366,Maize,2017-08-21,310853860619979,left
11366,Maize,2017-08-21,2830849613830829,left
11366,Maize,2017-08-21,509164667063598,left
11366,Maize,2017-08-21,495444641593338,left
37281,Grassland,2017-08-21,5743211962386041,right
37281,Grassland,2017-08-21,266293351907049,right
37281,Grassland,2017-08-21,672093136919288,right
37281,Grassland,2017-08-21,479793570011776,right
37281,Grassland,2017-08-21,564317154550772,right
27645,Grassland,2017-08-21,321023949412090,left
27645,Grassland,2017-08-21,157084013091611,left
27645,Grassland,2017-08-21,3121832194704677,left
27645,Grassland,2017-08-21,298644945242891,left
27645,Grassland,2017-08-21,469636754264080,left
27645,Grassland,2017-08-21,491445681903372,left
27645,Grassland,2017-08-21,465771637840607,left
27645,Grassland,2017-08-21,2399643213513693,left
347,Maize,2017-09-29,194665145808489,right
347,Maize,2017-09-29,246794050561329,right
13025,Grassland,2017-08-21,213505236977937,right
13025,Grassland,2017-08-21,315330443539177,right
13025,Grassland,2017-08-21,278756507274519,right
13025,Grassland,2017-08-21,214302890218611,right
13025,Grassland,2017-08-21,1874283429409270,right
5252,Grassland,2017-09-29,367937094661208,right
348,Maize,2017-09-29,479496836633187,right
34282,Grassland,2017-10-10,2929858080566987,right
34282,Grassland,2017-10-10,208647987523610,right
34282,Grassland,2017-10-10,310474294033885,right
34282,Grassland,2017-10-10,533706570980966,right
34282,Grassland,2017-10-10,307693934319385,right
34282,Grassland,2017-10-10,328365578859619,right
34282,Grassland,2017-10-10,1719435355111972,right
34282,Grassland,2017-10-10,218793253032892,right
34282,Grassland,2017-10-10,494070705342238,right
34282,Grassland,2017-10-10,294084692431324,right
34282,Grassland,2017-10-10,1588902551314601,right
34282,Grassland,2017-10-10,329109728632977,right
34282,Grassland,2017-10-10,212045980483590,right
34282,Grassland,2017-10-10,2903828059872875,right
34282,Grassland,2017-10-10,3036905006585311,right
34282,Grassland,2017-10-10,3962330243846013,right
34282,Grassland,2017-10-10,1028824894548957,right
34282,Grassland,2017-10-10,473048540583474,right
34282,Grassland,2017-10-10,372393617504656,right
32232,Grassland,2017-10-10,216175563613037,right
32232,Grassland,2017-10-10,504587950574239,right
32232,Grassland,2017-10-10,284313346566046,right
32232,Grassland,2017-10-10,320218882836899,right
32232,Grassland,2017-10-10,548960599826249,right
32232,Grassland,2017-10-10,296378678703607,right
32232,Grassland,2017-10-10,306429927549186,right
32232,Grassland,2017-10-10,2850896071837684,right
32232,Grassland,2017-10-10,309843450494637,right
35329,Grassland,2017-10-10,2904291723183349,left
35329,Grassland,2017-10-10,2929858080566987,left
35329,Grassland,2017-10-10,494070705342238,left
35329,Grassland,2017-10-10,294084692431324,left
35329,Grassland,2017-10-10,1588902551314601,left
35329,Grassland,2017-10-10,329109728632977,left
35329,Grassland,2017-10-10,515558836521756,left
35329,Grassland,2017-10-10,1214132372372055,left
35329,Grassland,2017-10-10,2101250440014765,left
35329,Grassland,2017-10-10,539235497512912,left
35329,Grassland,2017-10-10,304010364626115,left
35329,Grassland,2017-10-10,463616348194557,left
30556,Grassland,2017-10-10,484274606224353,left
45743,Grassland,2017-10-10,484274606224353,right
45743,Grassland,2017-10-10,2915973701982335,right
45743,Grassland,2017-10-10,5439863326085058,right
35327,Grassland,2017-10-10,310474294033885,left
35327,Grassland,2017-10-10,1719435355111972,left
35327,Grassland,2017-10-10,212045980483590,left
35327,Grassland,2017-10-10,2903828059872875,left
35327,Grassland,2017-10-10,3962330243846013,left
35327,Grassland,2017-10-10,1028824894548957,left
35327,Grassland,2017-10-10,473048540583474,left
35327,Grassland,2017-10-10,372393617504656,left
35326,Maize,2017-10-10,2673191336315842,right
35326,Maize,2017-10-10,368264237955096,right
35326,Maize,2017-10-10,2968035386797584,right
35326,Maize,2017-10-10,2589595974670748,right
35326,Maize,2017-10-10,502512744238467,right
35326,Maize,2017-10-10,501811864277727,right
6574,Maize,2017-10-10,273853057785648,right
6574,Maize,2017-10-10,544375473412798,right
6574,Maize,2017-10-10,307788887407088,right
6574,Maize,2017-10-10,311437460364598,right
6574,Maize,2017-10-10,508906890472014,right
6574,Maize,2017-10-10,239589394614600,right
33425,Grassland,2017-10-10,163343189054939,right
33425,Grassland,2017-10-10,2986975468255803,right
33425,Grassland,2017-10-10,211501693865786,right
33425,Grassland,2017-10-10,205387617888537,right
33425,Grassland,2017-10-10,312011993982927,right
33425,Grassland,2017-10-10,3931798113564159,right
33425,Grassland,2017-10-10,287339816405809,right
7983,Grassland,2017-10-10,323411299139937,right
7980,Grassland,2017-10-10,2915973701982335,left
7980,Grassland,2017-10-10,261694065694280,left
7980,Grassland,2017-10-10,518377795853162,left
40830,Grassland,2017-10-10,290004569264688,right
40830,Grassland,2017-10-10,480428886441180,right
40831,Grassland,2017-10-10,475160957072289,right
40831,Grassland,2017-10-10,307185390956861,right
40831,Grassland,2017-10-10,442722947040557,right
40831,Grassland,2017-10-10,497740161411720,right
40831,Grassland,2017-10-10,216020563339989,right
16413,Grassland,2017-10-10,4520991991248247,right
21147,Grassland,2017-10-10,3549236021842779,right
21147,Grassland,2017-10-10,3878104968975977,right
7982,Grassland,2017-10-10,206901501043544,right
46248,Grassland,2017-10-15,324391025817526,right
46248,Grassland,2017-10-15,486276325982851,right
48081,Grassland,2017-05-27,516397442706372,left
48081,Grassland,2017-05-27,214396130182709,left
48081,Grassland,2017-05-27,194119135884001,left
27209,Grassland,2017-05-27,273685131062825,left
27209,Grassland,2017-05-27,3763458677117046,left
27209,Grassland,2017-05-27,2562001207428720,left
27209,Grassland,2017-05-27,514957862994297,left
27209,Grassland,2017-05-27,526888778329622,left
27209,Grassland,2017-05-27,491771168629211,left
27209,Grassland,2017-05-27,510513843320461,left
27209,Grassland,2017-05-27,2626634894296131,left
27209,Grassland,2017-05-27,489382655711487,left
27209,Grassland,2017-05-27,519777319030652,left
27209,Grassland,2017-05-27,4064010326994249,left
27209,Grassland,2017-05-27,301070001611075,left
27209,Grassland,2017-05-27,244478457475247,left
27209,Grassland,2017-05-27,496392531788514,left
51432,Grassland,2017-05-27,3034044940157391,left
51432,Grassland,2017-05-27,171763231510277,left
51432,Grassland,2017-05-27,481468903273252,right
51432,Grassland,2017-05-27,218050703082592,right
11527,Maize,2017-05-27,301728918115913,left
11527,Maize,2017-05-27,1886783378141409,left
11527,Maize,2017-05-27,459981671772718,left
11527,Maize,2017-05-27,230616058839070,left
11527,Maize,2017-05-27,3809490472433176,left
11527,Maize,2017-05-27,297776051812662,left
11527,Maize,2017-05-27,489626795798400,left
11527,Maize,2017-05-27,372928640721555,left
11527,Maize,2017-05-27,509085790125657,left
11527,Maize,2017-05-27,466423177941496,left
11527,Maize,2017-05-27,599053247721820,left
11527,Maize,2017-05-27,199318055362839,left
11527,Maize,2017-05-27,340353377741390,left
20129,Grassland,2017-05-27,456774912060648,right
20129,Grassland,2017-05-27,1807005979477384,right
20129,Grassland,2017-05-27,488655385811857,right
20129,Grassland,2017-05-27,311861443676902,right
20129,Grassland,2017-05-27,367455688015589,right
20129,Grassland,2017-05-27,330393195181570,right
30965,Grassland,2017-05-27,416265586326247,right
30965,Grassland,2017-05-27,509792256821313,right
30965,Grassland,2017-05-27,215433346722869,right
30965,Grassland,2017-05-27,466546931279522,right
30965,Grassland,2017-05-27,298363678441047,right
30965,Grassland,2017-05-27,1538162889861174,right
239,Maize,2017-05-27,277470500710700,left
239,Maize,2017-05-27,190287006248204,left
239,Maize,2017-05-27,501606117663478,left
11788,Grassland,2017-05-27,381220373098308,left
11788,Grassland,2017-05-27,502419347856900,left
11788,Grassland,2017-05-27,457234602033976,left
11788,Grassland,2017-05-27,372433377468257,left
11788,Grassland,2017-05-27,212545177072128,left
11788,Grassland,2017-05-27,3937937076326460,left
11788,Grassland,2017-05-27,517608869245575,left
11788,Grassland,2017-05-27,2919654108303188,left
11788,Grassland,2017-05-27,2085478408259349,left
11528,Maize,2017-05-27,1211771585947196,left
11528,Maize,2017-05-27,307350324231981,left
11528,Maize,2017-05-27,3075854202643441,left
11528,Maize,2017-05-27,219198972953264,left
11528,Maize,2017-05-27,281416470344290,left
11528,Maize,2017-05-27,4171408139592449,left
11528,Maize,2017-05-27,212291250431950,left
9098,Grassland,2017-05-27,319122726264863,right
9098,Grassland,2017-05-27,487112859159055,left
9098,Grassland,2017-05-27,4053168504706461,left
9098,Grassland,2017-05-27,455233362250348,left
9098,Grassland,2017-05-27,602701844460337,right
9098,Grassland,2017-05-27,1157611864688620,right
48567,Grassland,2017-05-27,2792853527631437,left
48567,Grassland,2017-05-27,5486264278112426,left
53788,Grassland,2017-05-27,549005126085124,left
53788,Grassland,2017-05-27,481468903273252,left
53788,Grassland,2017-05-27,2930745107182573,left
53788,Grassland,2017-05-27,2906942739563437,right
53788,Grassland,2017-05-27,192979319312477,right
53788,Grassland,2017-05-27,218050703082592,left
51439,Grassland,2017-05-27,300375885009478,left
51439,Grassland,2017-05-27,545673376399884,left
51439,Grassland,2017-05-27,467591501172912,left
48130,Maize,2017-05-27,213439360287762,left
48130,Maize,2017-05-27,511380469869000,left
48130,Maize,2017-05-27,501095981253353,left
48130,Maize,2017-05-27,459571358468332,left
48130,Maize,2017-05-27,3970339056384890,left
48130,Maize,2017-05-27,322903605887908,left
48130,Maize,2017-05-27,294766082135419,left
48130,Maize,2017-05-27,4143865958967862,left
38435,Grassland,2017-05-27,275165674343836,left
51782,Maize,2017-05-27,307752560881278,right
51782,Maize,2017-05-27,471057143976525,right
51782,Maize,2017-05-27,2924437984469507,right
11607,Grassland,2017-05-27,472661430701980,right
11607,Grassland,2017-05-27,248187620431170,right
11607,Grassland,2017-05-27,2896553603924342,right
11607,Grassland,2017-05-27,365401698236736,right
11607,Grassland,2017-05-27,377637343509636,right
11607,Grassland,2017-05-27,4151187474931901,right
11607,Grassland,2017-05-27,320706996107470,right
11607,Grassland,2017-05-27,298687001846998,right
11607,Grassland,2017-05-27,477797416778828,right
11607,Grassland,2017-06-02,2833307910242512,left
11607,Grassland,2017-05-27,1297562593971082,right
11607,Grassland,2017-05-27,349896083225170,right
54012,Maize,2017-06-02,293211582442469,left
54012,Maize,2017-06-02,319847602883900,right
54012,Maize,2017-06-02,456391725444998,left
54012,Maize,2017-06-02,521914592319050,right
54012,Maize,2017-06-02,479203659956667,right
54012,Maize,2017-06-02,515785646114729,left
54012,Maize,2017-06-02,302830491315306,left
54012,Maize,2017-06-02,293323789047584,left
33849,Grassland,2017-06-02,473503660529797,left
33849,Grassland,2017-06-02,287149736426463,left
33849,Grassland,2017-06-02,515045909503955,left
33849,Grassland,2017-06-02,315027663305403,right
33849,Grassland,2017-06-02,1627659574094832,right
33849,Grassland,2017-06-02,468262151117736,right
33849,Grassland,2017-06-02,132062185583408,right
33849,Grassland,2017-06-02,3874754319298189,left
33849,Grassland,2017-06-02,305901491086157,right
44129,Grassland,2017-06-02,473503660529797,right
44129,Grassland,2017-06-02,243920617348711,right
44129,Grassland,2017-06-02,2778228309118826,left
44129,Grassland,2017-06-02,1853522681487779,left
44129,Grassland,2017-06-02,318343956343794,right
44129,Grassland,2017-06-02,287149736426463,right
44129,Grassland,2017-06-02,488579519131766,left
44129,Grassland,2017-06-02,515045909503955,right
44129,Grassland,2017-06-02,207235970999224,left
44129,Grassland,2017-06-02,293265072292237,right
44129,Grassland,2017-06-02,315027663305403,left
44129,Grassland,2017-06-02,1627659574094832,left
44129,Grassland,2017-06-02,468262151117736,left
44129,Grassland,2017-06-02,495089294865604,right
44129,Grassland,2017-06-02,132062185583408,left
44129,Grassland,2017-06-02,297053351913103,left
44129,Grassland,2017-06-02,269616334900953,right
44129,Grassland,2017-06-02,3874754319298189,right
44129,Grassland,2017-06-02,305901491086157,left
44129,Grassland,2017-06-02,362920768799837,right
44129,Grassland,2017-06-02,531109824562865,left
44129,Grassland,2017-06-02,549096672771110,left
53879,Grassland,2017-06-02,288748552911238,left
53879,Grassland,2017-06-02,564784227818790,right
53879,Grassland,2017-06-02,522656232451621,left
53879,Grassland,2017-06-02,3672311476214045,left
53879,Grassland,2017-06-02,293832768868150,right
53879,Grassland,2017-06-02,317677313061832,right
53879,Grassland,2017-06-02,4323075274424728,left
53879,Grassland,2017-06-02,1166532497127398,right
53879,Grassland,2017-06-02,514661809906894,left
53879,Grassland,2017-06-02,2820355068182035,right
53879,Grassland,2017-06-02,223384599127742,left
53879,Grassland,2017-06-02,317748499874938,left
53879,Grassland,2017-06-02,2137464256427399,right
26426,Maize,2017-06-02,508717876949408,left
26426,Maize,2017-06-02,468203141121813,right
26426,Maize,2017-06-02,3939103639476254,left
26426,Maize,2017-06-02,488062019209878,left
26426,Maize,2017-06-02,312546606893305,left
26426,Maize,2017-06-02,137266855048904,left
26426,Maize,2017-06-02,236897711521510,right
26426,Maize,2017-06-02,472492377399997,left
26426,Maize,2017-06-02,468818634220721,left
26426,Maize,2017-06-02,545171973151905,right
26426,Maize,2017-06-02,468275134433407,right
26426,Maize,2017-06-02,1889740577868689,right
26426,Maize,2017-06-02,2999673940314077,left
26426,Maize,2017-06-02,486209849469625,left
26426,Maize,2017-06-02,525228415327347,right
25427,Grassland,2017-06-02,508717876949408,right
25427,Grassland,2017-06-02,468203141121813,left
25427,Grassland,2017-06-02,3939103639476254,right
25427,Grassland,2017-06-02,312546606893305,right
25427,Grassland,2017-06-02,137266855048904,right
25427,Grassland,2017-06-02,472492377399997,right
25427,Grassland,2017-06-02,468275134433407,left
25431,Grassland,2017-06-02,308363430941842,right
25431,Grassland,2017-06-02,488970882152894,right
25431,Grassland,2017-06-02,311807246987354,left
25431,Grassland,2017-06-02,2932658183647633,left
25431,Grassland,2017-06-02,513802116303943,left
25431,Grassland,2017-06-02,328527698697183,right
25431,Grassland,2017-06-02,280300057156931,right
25431,Grassland,2017-06-02,197010655575821,right
25431,Grassland,2017-06-02,3730825677143126,left
25431,Grassland,2017-06-02,512216053381438,left
25431,Grassland,2017-06-02,345429847010395,left
25431,Grassland,2017-06-02,475602776994598,left
25431,Grassland,2017-06-02,252455463290151,right
25431,Grassland,2017-06-02,300916708178238,left
25431,Grassland,2017-06-02,476323596781808,right
25431,Grassland,2017-06-02,5679434662097029,left
25431,Grassland,2017-06-02,322337752824300,left
25431,Grassland,2017-06-02,2833307910242512,right
25431,Grassland,2017-06-02,489652202185649,left
25431,Grassland,2017-06-02,280356387096786,right
25431,Grassland,2017-06-02,274345804391776,left
10413,Grassland,2017-06-02,374578597200437,left
10413,Grassland,2017-06-02,1231589760604840,left
10413,Grassland,2017-06-02,330676938392646,right
10413,Grassland,2017-06-02,526157935467857,left
10413,Grassland,2017-06-02,4033476806698798,left
10413,Grassland,2017-06-02,365923948189309,right
10413,Grassland,2017-06-02,552294085768552,left
10413,Grassland,2017-06-02,1060495551145482,right
10413,Grassland,2017-06-02,242598424291042,left
10413,Grassland,2017-06-02,297244435200080,right
10413,Grassland,2017-06-02,423338145500984,right
10413,Grassland,2017-06-02,275135654342111,right
10413,Grassland,2017-06-02,426920515005794,left
30653,Grassland,2017-06-02,1231589760604840,right
30653,Grassland,2017-06-02,330676938392646,left
30653,Grassland,2017-06-02,423338145500984,left
30653,Grassland,2017-06-02,426920515005794,right
46324,Grassland,2017-06-02,243920617348711,left
46324,Grassland,2017-06-02,488579519131766,right
46324,Grassland,2017-06-02,293265072292237,left
46324,Grassland,2017-06-02,302429718124796,left
53379,Grassland,2017-06-02,2790411414606264,right
53379,Grassland,2017-06-02,4216511655037098,left
53379,Grassland,2017-06-02,293255608923822,right
53379,Grassland,2017-06-02,300880394830484,right
53379,Grassland,2017-06-02,3121004101519568,right
53379,Grassland,2017-06-02,3995272650557915,left
53379,Grassland,2017-06-02,1617975995058322,left
53379,Grassland,2017-06-02,193272399297010,right
53379,Grassland,2017-06-02,502020674544085,left
53379,Grassland,2017-06-02,479088879998374,right
52456,Grassland,2017-06-02,480122396442615,left
52456,Grassland,2017-06-02,3063407440554457,right
52456,Grassland,2017-06-02,479423470002949,right
52456,Grassland,2017-06-02,4708120585881124,right
52550,Grassland,2017-06-02,293255608923822,left
52550,Grassland,2017-06-02,3121004101519568,left
52550,Grassland,2017-06-02,3995272650557915,right
26431,Maize,2017-06-02,2790411414606264,left
26431,Maize,2017-06-02,502020674544085,right
26431,Maize,2017-06-02,479088879998374,left
11853,Maize,2017-06-02,2932658183647633,right
11853,Maize,2017-06-02,280300057156931,left
11853,Maize,2017-06-02,197010655575821,left
11853,Maize,2017-06-02,3730825677143126,right
11853,Maize,2017-06-02,512216053381438,right
11853,Maize,2017-06-02,300916708178238,right
11853,Maize,2017-06-02,322337752824300,right
12220,Grassland,2017-06-02,374578597200437,right
12220,Grassland,2017-06-02,526157935467857,right
12220,Grassland,2017-06-02,4033476806698798,right
12220,Grassland,2017-06-02,1060495551145482,left
12220,Grassland,2017-06-02,297244435200080,left
12220,Grassland,2017-06-02,275135654342111,left
25428,Grassland,2017-06-02,236897711521510,left
25428,Grassland,2017-06-02,468818634220721,right
44886,Grassland,2017-06-02,2833331326928394,right
44886,Grassland,2017-06-02,1196550107453887,left
44886,Grassland,2017-06-02,478040699935770,right
44886,Grassland,2017-06-02,306716277672663,left
18615,Grassland,2017-06-02,479203659956667,left
18615,Grassland,2017-06-02,293323789047584,right
25429,Grassland,2017-06-02,1889740577868689,left
25429,Grassland,2017-06-02,2999673940314077,right
25429,Grassland,2017-06-02,486209849469625,right
25429,Grassland,2017-06-02,525228415327347,left
35408,Grassland,2017-06-02,426703128550566,left
35408,Grassland,2017-06-02,304506234617590,right
53364,Grassland,2017-10-15,462573161705925,left
53364,Grassland,2017-10-15,511437603560675,left
44719,Grassland,2017-10-15,1391682197868627,right
44719,Grassland,2017-10-15,489640918913750,right
44719,Grassland,2017-10-15,287069683069122,right
19228,Maize,2017-10-15,459364565124370,left
19228,Maize,2017-10-15,313726200105420,left
19228,Maize,2017-10-15,312184923681686,left
19228,Maize,2017-10-15,489436029169261,left
19228,Maize,2017-10-15,2969141156746606,left
19228,Maize,2017-10-15,508376306965236,left
19228,Maize,2017-10-15,467306014351766,left
11028,Maize,2017-10-15,459364565124370,right
11028,Maize,2017-10-15,2969141156746606,right
53807,Grassland,2017-10-15,313726200105420,right
53807,Grassland,2017-10-15,312184923681686,right
53807,Grassland,2017-10-15,489436029169261,right
53807,Grassland,2017-10-15,218812243019886,right
53807,Grassland,2017-10-15,508376306965236,right
53807,Grassland,2017-10-15,467306014351766,right
13484,Grassland,2017-10-15,1148444978971321,right
13484,Grassland,2017-10-15,496267638232349,right
13484,Grassland,2017-10-15,484912552923506,right
13484,Grassland,2017-10-15,3565086990263737,right
13484,Grassland,2017-10-15,316432310004964,right
13484,Grassland,2017-10-15,3906340956149037,right
13484,Grassland,2017-10-15,1110907109406208,right
13484,Grassland,2017-10-15,3945520705527847,right
13484,Grassland,2017-10-15,307067654233266,right
13484,Grassland,2017-10-15,305086067727871,right
13484,Grassland,2017-10-15,3914834185220023,right
6784,Grassland,2017-10-15,316432310004964,left
6784,Grassland,2017-10-15,303592701274773,left
6784,Grassland,2017-10-15,461370461617694,left
6784,Grassland,2017-10-15,419971385919267,left
14057,Grassland,2017-10-15,419971385919267,right
39212,Grassland,2017-10-15,478709490069631,right
39212,Grassland,2017-10-15,512396026796959,right
39212,Grassland,2017-10-15,370092397755311,right
39212,Grassland,2017-10-15,276733024186754,right
39212,Grassland,2017-10-15,391965111864790,right
35481,Grassland,2017-10-15,3882542058481312,left
22947,Maize,2017-10-15,214310596886898,right
22947,Maize,2017-10-15,272261091286799,right
22947,Maize,2017-10-15,482904446160524,right
26979,Grassland,2017-10-15,514851893028083,left
26979,Grassland,2017-10-15,305953544438167,left
26979,Grassland,2017-10-15,218812243019886,left
50434,Maize,2017-10-15,477293896717814,left
50434,Maize,2017-10-15,1157244011368754,left
50434,Maize,2017-10-15,295604402201227,left
50434,Maize,2017-10-15,152956473453669,left
26998,Grassland,2017-10-15,272261091286799,left
26998,Grassland,2017-10-15,482904446160524,left
26998,Grassland,2017-10-15,417911349639456,left
26998,Grassland,2017-10-15,4076344862452933,left
14959,Grassland,2017-10-15,189541649578004,left
43803,Grassland,2017-10-15,475752133481203,right
43803,Grassland,2017-10-15,4679972455395745,right
10325,Grassland,2017-06-02,1126648794505454,left
10325,Grassland,2017-06-02,488827692572276,right
10325,Grassland,2017-06-02,1205374946599203,left
10325,Grassland,2017-06-02,476766750303202,left
10325,Grassland,2017-06-02,326132735843090,left
10325,Grassland,2017-06-02,209913044021995,right
10325,Grassland,2017-06-02,1672332996300708,right
10325,Grassland,2017-06-02,461522034920044,left
10325,Grassland,2017-06-02,4554529937909663,left
10325,Grassland,2017-06-02,172281051464259,left
10325,Grassland,2017-06-02,2865103063703374,right
10325,Grassland,2017-06-02,374503900597028,left
10325,Grassland,2017-06-02,288249809435885,left
10325,Grassland,2017-06-02,270865618082684,left
10325,Grassland,2017-06-02,508015446904825,left
10325,Grassland,2017-06-02,521442005549088,left
5139,Maize,2017-06-02,2745833895726826,right
5139,Maize,2017-06-02,490284405449258,right
5139,Maize,2017-06-02,178573217467659,right
5139,Maize,2017-06-02,373208107349595,left
5139,Maize,2017-06-02,4763883146971479,left
1584,Grassland,2017-06-02,476208510112023,right
1584,Grassland,2017-06-02,1198545727274364,left
1584,Grassland,2017-06-02,3024001297876202,right
44712,Grassland,2017-06-02,217195506517748,right
44712,Grassland,2017-06-02,487240399151589,left
44712,Grassland,2017-06-02,470178797373816,left
44712,Grassland,2017-06-02,165985812014600,left
44712,Grassland,2017-06-02,307479907447423,left
35160,Maize,2017-06-02,367099388077914,left
35160,Maize,2017-06-02,216772766559143,right
35888,Grassland,2017-06-02,525419448589808,left
35888,Grassland,2017-06-02,329823605163912,right
35888,Grassland,2017-06-02,171554401429362,left
46573,Grassland,2017-06-02,299466398380800,left
46573,Grassland,2017-06-02,115095440625740,right
54048,Grassland,2017-06-02,1122969151548837,right
54048,Grassland,2017-06-02,172109614802743,left
54048,Grassland,2017-06-02,307200624105453,right
28113,Onions,2017-08-21,5419232751480582,left
28113,Onions,2017-08-21,436672611060100,left
28113,Onions,2017-04-15,3910036422413746,right
28113,Onions,2017-04-15,569328817377929,right
